data;Tem_max;Tem_min;Chuva;Ano;Meses
22/10/2000;36,9;22,2;0;2000;10
23/10/2000;28;19;0;2000;10
24/10/2000;25,8;21,4;12;2000;10
25/10/2000;30,1;21,6;0,9;2000;10
26/10/2000;34,2;21,8;0;2000;10
27/10/2000;21,5;19,2;1,8;2000;10
28/10/2000;27,9;15,1;7,6;2000;10
29/10/2000;28,9;14,6;0;2000;10
30/10/2000;30,9;17,4;0;2000;10
31/10/2000;32,9;18,5;0;2000;10
01/11/2000;34,2;23;0;2000;11
02/11/2000;25;18;13,7;2000;11
03/11/2000;29,1;17;0;2000;11
04/11/2000;32;18,7;0;2000;11
05/11/2000;32;18,9;0;2000;11
06/11/2000;28,6;18;16,3;2000;11
07/11/2000;30,9;19,5;0;2000;11
08/11/2000;32,8;20,7;0;2000;11
09/11/2000;32;21,1;0;2000;11
10/11/2000;34,2;19,6;0;2000;11
11/11/2000;33,2;21;0;2000;11
12/11/2000;30;18;7,3;2000;11
13/11/2000;24,4;18,2;25,8;2000;11
14/11/2000;29,4;18,7;0;2000;11
15/11/2000;24,9;12,1;0;2000;11
16/11/2000;29;10,9;0;2000;11
17/11/2000;31,6;14,2;0;2000;11
18/11/2000;32,9;17;0;2000;11
19/11/2000;30,9;19;0;2000;11
20/11/2000;28,7;20,6;7,3;2000;11
21/11/2000;30;18,6;1,5;2000;11
22/11/2000;32,4;19,2;2,6;2000;11
23/11/2000;34,5;21,9;0;2000;11
24/11/2000;33,4;19,2;8,1;2000;11
25/11/2000;27;19,9;26,4;2000;11
26/11/2000;29,7;19,4;0;2000;11
27/11/2000;32,9;20,7;0;2000;11
28/11/2000;34,2;22,1;0;2000;11
29/11/2000;24,7;21;6,5;2000;11
30/11/2000;27,6;20,1;9,9;2000;11
01/12/2000;29,2;18;0;2000;12
02/12/2000;26,5;20;0;2000;12
03/12/2000;30,2;18,6;0;2000;12
04/12/2000;26;18,2;43,5;2000;12
05/12/2000;29,6;17,3;0;2000;12
06/12/2000;29,8;15,9;0;2000;12
07/12/2000;32;18,1;0;2000;12
08/12/2000;32;19,6;0;2000;12
09/12/2000;34,3;21,9;0;2000;12
10/12/2000;34,9;21,1;0;2000;12
11/12/2000;31,9;21,9;0;2000;12
12/12/2000;32,5;23,7;0,1;2000;12
13/12/2000;27,6;20,5;17,1;2000;12
14/12/2000;24,6;21,3;11,2;2000;12
15/12/2000;30,8;22,1;27,2;2000;12
16/12/2000;26,1;20,5;0,3;2000;12
17/12/2000;25,2;11;0;2000;12
18/12/2000;28,2;16;0;2000;12
19/12/2000;30,6;17,5;0;2000;12
20/12/2000;32,2;17,2;0;2000;12
21/12/2000;33,1;21,1;0;2000;12
22/12/2000;33,5;22,2;0;2000;12
23/12/2000;34;18,5;0;2000;12
24/12/2000;25,2;20;28,2;2000;12
25/12/2000;31,5;19;10,6;2000;12
26/12/2000;32,5;22,2;0;2000;12
27/12/2000;32,8;21,5;0,4;2000;12
28/12/2000;29,5;22;0;2000;12
29/12/2000;33;19;51,6;2000;12
30/12/2000;27;19,9;17,1;2000;12
31/12/2000;30;21;13,4;2000;12
01/01/2001;30,9;23,1;2,8;2001;1
02/01/2001;32,6;22,4;0;2001;1
03/01/2001;33;22,1;0;2001;1
04/01/2001;32,2;21;0;2001;1
05/01/2001;31,4;22,4;0;2001;1
06/01/2001;33,1;22,8;0;2001;1
07/01/2001;32,8;22,8;0;2001;1
08/01/2001;32,8;23;0,5;2001;1
09/01/2001;30,8;21,3;0,3;2001;1
10/01/2001;29,9;21,9;24,9;2001;1
11/01/2001;24,2;20;25,9;2001;1
12/01/2001;26;17,1;0,8;2001;1
13/01/2001;26,8;20,5;9,4;2001;1
14/01/2001;27,5;20,6;0;2001;1
15/01/2001;30,9;21,1;0;2001;1
16/01/2001;31;20,9;9,9;2001;1
17/01/2001;31,7;20,3;0;2001;1
18/01/2001;33,5;20,9;0;2001;1
19/01/2001;34;22;0;2001;1
20/01/2001;31,1;20,5;14,7;2001;1
21/01/2001;31,8;20,1;7,1;2001;1
22/01/2001;32,9;21,7;0,3;2001;1
23/01/2001;30,7;20,2;49,5;2001;1
24/01/2001;32,9;20,5;0;2001;1
25/01/2001;33;22,4;0;2001;1
26/01/2001;31,6;22,3;0;2001;1
27/01/2001;32,7;23;0;2001;1
28/01/2001;33;21,9;0;2001;1
29/01/2001;32;23;3,6;2001;1
30/01/2001;32,9;21,4;2;2001;1
31/01/2001;32,8;22,4;0,3;2001;1
01/02/2001;26;19,4;56,6;2001;2
02/02/2001;31,8;21,8;0,3;2001;2
03/02/2001;31,6;20,7;19,3;2001;2
04/02/2001;32,3;19,9;0,8;2001;2
05/02/2001;32;21,9;0,3;2001;2
06/02/2001;27,8;20,1;37,1;2001;2
07/02/2001;32,3;20;0;2001;2
08/02/2001;34;22,5;0;2001;2
09/02/2001;32,8;21,7;0;2001;2
10/02/2001;32,2;20,9;1,8;2001;2
11/02/2001;32,6;20,9;0,8;2001;2
12/02/2001;29,5;21;16,8;2001;2
13/02/2001;30,4;21;14;2001;2
14/02/2001;26;20,4;28,4;2001;2
15/02/2001;28,3;19,2;16,8;2001;2
16/02/2001;28,4;19,7;1,3;2001;2
17/02/2001;29,3;21,6;8,4;2001;2
18/02/2001;27,5;21,7;4,1;2001;2
19/02/2001;28,6;21,1;11,4;2001;2
20/02/2001;28,7;20,4;12,2;2001;2
21/02/2001;31,6;21;3;2001;2
22/02/2001;32,2;20,8;0;2001;2
23/02/2001;29,6;20,8;11,9;2001;2
24/02/2001;31,4;20,6;18,3;2001;2
25/02/2001;30,7;21,1;1,3;2001;2
26/02/2001;32,5;20,7;0,3;2001;2
27/02/2001;33;22,2;0;2001;2
28/02/2001;33,3;21,9;4,8;2001;2
01/03/2001;33,5;21;0;2001;3
02/03/2001;33,5;21,2;0;2001;3
03/03/2001;34,2;21,5;0;2001;3
04/03/2001;32,9;21,7;0;2001;3
05/03/2001;34,5;20,9;20,1;2001;3
06/03/2001;34;21,5;23,2;2001;3
07/03/2001;32,1;21,1;19,2;2001;3
08/03/2001;28,5;21,4;17;2001;3
09/03/2001;30;21,5;32;2001;3
10/03/2001;31;21,4;5,1;2001;3
11/03/2001;32,4;21,6;4,1;2001;3
12/03/2001;32;20,4;0,3;2001;3
13/03/2001;30,5;20,3;0,5;2001;3
14/03/2001;29,9;21,7;0;2001;3
15/03/2001;31,3;22,2;0,5;2001;3
16/03/2001;33,3;21,8;0;2001;3
17/03/2001;33;22;6,9;2001;3
18/03/2001;32,8;20,7;0;2001;3
19/03/2001;31,1;20,4;72,1;2001;3
20/03/2001;30,1;20,4;0,3;2001;3
21/03/2001;32,7;20,8;9,9;2001;3
22/03/2001;32,2;21,4;4,3;2001;3
23/03/2001;32,8;21,8;0;2001;3
24/03/2001;32,7;20,4;6,4;2001;3
25/03/2001;29,2;20,4;6,6;2001;3
26/03/2001;29,6;20;0;2001;3
27/03/2001;28,8;20,6;18,5;2001;3
28/03/2001;22,5;19,8;28,2;2001;3
29/03/2001;27,8;18,1;0,3;2001;3
30/03/2001;30;15,7;0;2001;3
31/03/2001;32,7;17,7;0;2001;3
01/04/2001;29,9;17,5;4,6;2001;4
02/04/2001;30,7;15,2;0,3;2001;4
03/04/2001;30,9;19;0;2001;4
04/04/2001;32,1;19,4;0;2001;4
05/04/2001;32,7;20,7;2,8;2001;4
06/04/2001;28,2;20,6;0;2001;4
07/04/2001;31,5;19,6;0,3;2001;4
08/04/2001;32,9;21,2;0;2001;4
09/04/2001;29,1;20,4;0,3;2001;4
10/04/2001;32,3;19,3;0,3;2001;4
11/04/2001;33,4;19,6;0;2001;4
12/04/2001;33,8;21,4;0;2001;4
13/04/2001;32,7;20,5;0;2001;4
14/04/2001;30,1;18,3;0;2001;4
15/04/2001;30,2;17,6;0;2001;4
16/04/2001;31;16,3;0;2001;4
17/04/2001;30,3;17,9;0;2001;4
18/04/2001;30,8;16,7;0;2001;4
19/04/2001;33,5;17,5;0;2001;4
20/04/2001;33,7;19,1;0;2001;4
21/04/2001;25,8;18;28,4;2001;4
22/04/2001;26,5;18,3;0,5;2001;4
23/04/2001;28,3;19,1;0;2001;4
24/04/2001;27,5;18,1;11,2;2001;4
25/04/2001;25,6;21,4;0;2001;4
26/04/2001;30,7;20,8;0,3;2001;4
27/04/2001;31,5;18,6;0;2001;4
28/04/2001;32,4;18,9;0;2001;4
29/04/2001;31,2;18,9;0;2001;4
30/04/2001;29,2;22,1;0;2001;4
01/05/2001;30,9;18,5;0;2001;5
02/05/2001;31,8;17,7;0;2001;5
03/05/2001;30,7;19,2;0;2001;5
04/05/2001;21,3;10,5;0;2001;5
05/05/2001;19,9;4,8;0;2001;5
06/05/2001;22,3;5;0;2001;5
07/05/2001;24,2;10,2;0;2001;5
08/05/2001;26,4;12,7;0;2001;5
09/05/2001;28,7;17,1;0;2001;5
10/05/2001;23,7;15,8;9,7;2001;5
11/05/2001;20,9;11,6;0,3;2001;5
12/05/2001;19,3;10,1;2;2001;5
13/05/2001;20,7;10,6;0;2001;5
14/05/2001;21,6;7,7;0;2001;5
15/05/2001;22,1;16;0;2001;5
16/05/2001;18,9;10,4;11,2;2001;5
17/05/2001;19,6;6,8;0;2001;5
18/05/2001;22;5,1;0,3;2001;5
19/05/2001;24,8;10,1;0;2001;5
20/05/2001;23,1;14,5;0;2001;5
21/05/2001;28,4;14,7;0;2001;5
22/05/2001;28,9;17,4;29,7;2001;5
23/05/2001;25,7;15,1;2,3;2001;5
24/05/2001;24,2;15,4;0;2001;5
25/05/2001;23,9;15,7;0;2001;5
26/05/2001;19,8;17,4;12,4;2001;5
27/05/2001;21,5;16,4;6,9;2001;5
28/05/2001;27,2;16,6;0,3;2001;5
29/05/2001;29,4;15,6;6,6;2001;5
30/05/2001;30,6;18,9;0;2001;5
31/05/2001;29,6;17,7;0;2001;5
01/06/2001;28,9;17,1;0;2001;6
02/06/2001;28,3;15,6;0;2001;6
03/06/2001;28,6;12,9;0;2001;6
04/06/2001;29,2;14,9;0;2001;6
05/06/2001;30;18,1;0;2001;6
06/06/2001;31;19,5;0;2001;6
07/06/2001;21;16,9;20,8;2001;6
08/06/2001;26,5;17,3;0,3;2001;6
09/06/2001;28;17,6;0;2001;6
10/06/2001;28,4;16,1;0;2001;6
11/06/2001;26,1;13,8;0;2001;6
12/06/2001;27,2;15,5;0;2001;6
13/06/2001;27;13,8;0;2001;6
14/06/2001;28,2;14,8;0;2001;6
15/06/2001;30,3;16,8;0;2001;6
16/06/2001;24,9;13,4;3,6;2001;6
17/06/2001;13,5;8,7;6,6;2001;6
18/06/2001;9;7,4;3;2001;6
19/06/2001;10,3;7,8;8,6;2001;6
20/06/2001;13,5;3,7;0;2001;6
21/06/2001;15,8;0,6;0;2001;6
22/06/2001;17,6;1,9;0;2001;6
23/06/2001;21,8;4,6;0;2001;6
24/06/2001;26,8;13,2;0;2001;6
25/06/2001;20,5;8,5;9,9;2001;6
26/06/2001;18,1;5,3;1,5;2001;6
27/06/2001;12,6;4,9;0;2001;6
28/06/2001;18,2;5,6;0;2001;6
29/06/2001;21,7;11;0,3;2001;6
30/06/2001;26,1;7,1;0;2001;6
01/07/2001;28,2;12,8;0;2001;7
02/07/2001;28,9;14,5;0;2001;7
03/07/2001;30,1;15;0;2001;7
04/07/2001;30,7;13,2;0;2001;7
05/07/2001;23,2;15,1;4,6;2001;7
06/07/2001;27,2;15,4;0;2001;7
07/07/2001;27,3;14,7;0;2001;7
08/07/2001;28;14,7;0;2001;7
09/07/2001;30,3;16,6;0;2001;7
10/07/2001;30,9;15,8;0;2001;7
11/07/2001;29,8;13,6;10,9;2001;7
12/07/2001;21,3;9,4;0;2001;7
13/07/2001;20,1;6,5;0;2001;7
14/07/2001;24,4;9,6;0,3;2001;7
15/07/2001;25,3;12,2;0;2001;7
16/07/2001;28,5;14,3;0;2001;7
17/07/2001;30,1;15,9;0;2001;7
18/07/2001;30,4;18,3;0;2001;7
19/07/2001;31,2;19,7;0;2001;7
20/07/2001;31,6;19,1;0;2001;7
21/07/2001;31,2;19,3;0;2001;7
22/07/2001;25;13,7;0;2001;7
23/07/2001;24,7;11,1;0;2001;7
24/07/2001;24,8;15,5;0;2001;7
25/07/2001;29,4;14,8;0;2001;7
26/07/2001;24;12;0;2001;7
27/07/2001;12,2;4,1;8,1;2001;7
28/07/2001;17,2;0,5;0;2001;7
29/07/2001;21,1;4,5;0;2001;7
30/07/2001;28,9;13,6;0;2001;7
31/07/2001;31,9;15,1;0;2001;7
01/08/2001;31,4;16;0;2001;8
02/08/2001;30,2;17,6;0;2001;8
03/08/2001;29,4;14,3;0;2001;8
04/08/2001;30,6;17;0;2001;8
05/08/2001;31;16,2;0;2001;8
06/08/2001;31;13;0;2001;8
07/08/2001;30,8;17,8;0;2001;8
08/08/2001;30,8;13,5;0;2001;8
09/08/2001;30,8;13,9;0;2001;8
10/08/2001;29,1;14,1;0;2001;8
11/08/2001;28,8;13,3;0;2001;8
12/08/2001;29,6;14,7;0;2001;8
13/08/2001;31,7;16,3;0;2001;8
14/08/2001;31,7;16;0;2001;8
15/08/2001;31,4;14,9;0;2001;8
16/08/2001;30,4;16,8;0;2001;8
17/08/2001;32,5;17,7;0;2001;8
18/08/2001;32,6;16,6;0;2001;8
19/08/2001;33,5;17,3;0;2001;8
20/08/2001;30,4;15,3;0;2001;8
21/08/2001;30,8;17,2;0;2001;8
22/08/2001;30,7;15,5;0;2001;8
23/08/2001;28,5;13,9;2;2001;8
24/08/2001;30,1;16,6;0,3;2001;8
25/08/2001;34,3;15;0;2001;8
26/08/2001;24,2;17,8;0;2001;8
27/08/2001;34,7;17,8;5,8;2001;8
28/08/2001;22,5;17,1;16,3;2001;8
29/08/2001;30;16,1;0;2001;8
30/08/2001;33,6;18;0;2001;8
31/08/2001;35,2;19;0;2001;8
01/09/2001;34,9;22,3;0;2001;9
02/09/2001;35,8;17,2;0;2001;9
03/09/2001;36,3;18;1,5;2001;9
04/09/2001;34,9;18,8;0,3;2001;9
05/09/2001;32,2;20,1;0;2001;9
06/09/2001;31,3;18,6;0;2001;9
07/09/2001;31,5;17,9;0;2001;9
08/09/2001;35,2;19,1;0;2001;9
09/09/2001;35,4;20,2;0;2001;9
10/09/2001;31,5;17,6;0;2001;9
11/09/2001;28,4;16,1;0;2001;9
12/09/2001;30,4;13,1;0;2001;9
13/09/2001;35,8;18,8;6,9;2001;9
14/09/2001;28;17,2;9,9;2001;9
15/09/2001;26,1;12,5;0;2001;9
16/09/2001;19;6,9;0;2001;9
17/09/2001;22,8;4,7;0;2001;9
18/09/2001;26,7;10,2;0;2001;9
19/09/2001;30,8;12,2;0;2001;9
20/09/2001;33,1;18;0;2001;9
21/09/2001;20,9;16,6;35,3;2001;9
22/09/2001;28,2;17,5;0,3;2001;9
23/09/2001;32;16,4;0,3;2001;9
24/09/2001;34,8;18,5;17,5;2001;9
25/09/2001;21,3;17,7;48,5;2001;9
26/09/2001;20,9;16,4;0,3;2001;9
27/09/2001;29;15,6;0;2001;9
28/09/2001;33,4;20,2;5,8;2001;9
29/09/2001;32,4;19,3;5,6;2001;9
30/09/2001;33,7;21,2;0;2001;9
01/10/2001;32,5;18,4;0;2001;10
02/10/2001;27,6;15,3;0;2001;10
03/10/2001;30,1;12,4;0;2001;10
04/10/2001;30,3;16,1;5,3;2001;10
05/10/2001;25,7;17,9;4,8;2001;10
06/10/2001;30,8;17,5;0;2001;10
07/10/2001;34,4;21,6;0;2001;10
08/10/2001;26,2;17,4;7,6;2001;10
09/10/2001;27,1;17,3;0;2001;10
10/10/2001;30,8;15,9;0;2001;10
11/10/2001;32,7;18,9;0;2001;10
12/10/2001;33,7;17,6;0;2001;10
13/10/2001;33,4;20,2;0;2001;10
14/10/2001;27,5;19,8;3;2001;10
15/10/2001;31,9;18,8;0,3;2001;10
16/10/2001;32,2;19;0;2001;10
17/10/2001;32,6;19;1,5;2001;10
18/10/2001;32,4;20;0;2001;10
19/10/2001;29,5;18,2;9,4;2001;10
20/10/2001;29,2;18,4;0;2001;10
21/10/2001;28,4;17,9;6,9;2001;10
22/10/2001;29,6;15,6;0;2001;10
23/10/2001;31,3;11,8;0;2001;10
24/10/2001;33,5;15,3;0;2001;10
25/10/2001;33,6;19,6;0;2001;10
26/10/2001;36,1;19,8;0;2001;10
27/10/2001;36;22,1;0;2001;10
28/10/2001;35,6;22,8;0;2001;10
29/10/2001;35,3;21,5;1,5;2001;10
30/10/2001;28,8;19,6;0,3;2001;10
31/10/2001;32,5;18,7;0;2001;10
01/11/2001;34,5;17,6;0;2001;11
02/11/2001;33,5;17,5;1,5;2001;11
03/11/2001;25,6;18,9;3;2001;11
04/11/2001;25,5;18,2;25,7;2001;11
05/11/2001;29,9;18,1;0;2001;11
06/11/2001;34,5;21;0;2001;11
07/11/2001;35,2;20,7;38,1;2001;11
08/11/2001;29,8;20,3;22,1;2001;11
09/11/2001;33,3;20,4;2,8;2001;11
10/11/2001;34,8;22,8;1,8;2001;11
11/11/2001;31,5;19,4;51,3;2001;11
12/11/2001;21,5;19,2;31,5;2001;11
13/11/2001;24,6;19,2;0;2001;11
14/11/2001;25,4;18,7;77,5;2001;11
15/11/2001;29,1;18,7;0,3;2001;11
16/11/2001;31;19,7;0;2001;11
17/11/2001;31,2;20,5;1,3;2001;11
18/11/2001;26,9;21;0;2001;11
19/11/2001;31,9;20,1;0;2001;11
20/11/2001;34,2;18,4;0;2001;11
21/11/2001;34,9;20,9;41,2;2001;11
22/11/2001;34,7;20,1;0,3;2001;11
23/11/2001;34,2;20,3;0;2001;11
24/11/2001;35;23,6;0,3;2001;11
25/11/2001;34,4;21,2;0;2001;11
26/11/2001;34;22,2;0;2001;11
27/11/2001;30,6;21,3;13;2001;11
28/11/2001;32;20,3;0,3;2001;11
29/11/2001;31;20,4;2,5;2001;11
30/11/2001;27,9;14,2;0;2001;11
01/12/2001;26,3;10,9;0;2001;12
02/12/2001;29,3;11,9;0;2001;12
03/12/2001;29;17,7;0;2001;12
04/12/2001;23,4;19,1;24,1;2001;12
05/12/2001;24,9;17,8;1,3;2001;12
06/12/2001;30;16,6;0;2001;12
07/12/2001;33,3;17,8;0;2001;12
08/12/2001;35,1;20,9;0;2001;12
09/12/2001;32,3;20,3;0;2001;12
10/12/2001;30,2;21,4;0;2001;12
11/12/2001;26,1;19,4;19,3;2001;12
12/12/2001;27,3;20,9;3,3;2001;12
13/12/2001;28;21,8;22,1;2001;12
14/12/2001;31,3;21;0;2001;12
15/12/2001;32,5;20,4;0;2001;12
16/12/2001;31,3;19,6;0;2001;12
17/12/2001;32;19,1;0;2001;12
18/12/2001;31,9;18;0;2001;12
19/12/2001;33,2;19,3;0;2001;12
20/12/2001;34,6;18,9;0;2001;12
21/12/2001;33;23,5;0;2001;12
22/12/2001;29,3;20,3;26,4;2001;12
23/12/2001;28,9;17,6;0;2001;12
24/12/2001;29,8;17,1;0;2001;12
25/12/2001;30;19,2;0;2001;12
26/12/2001;31,7;20,5;0;2001;12
27/12/2001;29,8;21,5;9,1;2001;12
28/12/2001;30,5;21,1;0,5;2001;12
29/12/2001;29,8;21,7;6,1;2001;12
30/12/2001;32,5;20,9;1,3;2001;12
31/12/2001;27,7;19,7;75,9;2001;12
01/01/2002;32,2;19,4;0;2002;1
02/01/2002;32,5;17,4;0;2002;1
03/01/2002;32,2;17,6;0;2002;1
04/01/2002;33,1;17,6;0;2002;1
05/01/2002;33,5;19;0;2002;1
06/01/2002;30,7;21,7;0;2002;1
07/01/2002;30,6;19,3;0;2002;1
08/01/2002;33,2;17;0;2002;1
09/01/2002;33;19,3;0;2002;1
10/01/2002;30,1;20,9;0;2002;1
11/01/2002;24,2;19,8;7,9;2002;1
12/01/2002;26,5;19,9;6,6;2002;1
13/01/2002;31,6;21;1,5;2002;1
14/01/2002;31,5;21,9;18,8;2002;1
15/01/2002;31,6;21,8;0,3;2002;1
16/01/2002;30,4;18,5;0;2002;1
17/01/2002;30,6;18,4;0;2002;1
18/01/2002;30,2;17,6;0;2002;1
19/01/2002;31;16,6;0;2002;1
20/01/2002;32,9;20,5;4,6;2002;1
21/01/2002;31,2;22;0,8;2002;1
22/01/2002;31,4;22;6,1;2002;1
23/01/2002;32,6;21,1;0,3;2002;1
24/01/2002;33,9;21,3;0;2002;1
25/01/2002;34,3;23,3;0;2002;1
26/01/2002;34,9;22,5;0;2002;1
27/01/2002;34,4;24;0;2002;1
28/01/2002;34,2;22,4;4,3;2002;1
29/01/2002;30,3;21;1;2002;1
30/01/2002;34,1;20,9;0;2002;1
31/01/2002;34,4;21,9;0;2002;1
01/02/2002;34;20,9;108,7;2002;2
02/02/2002;31,5;20,7;0,3;2002;2
03/02/2002;30;15,5;0;2002;2
04/02/2002;31,6;18,4;0;2002;2
05/02/2002;32,7;17,3;0;2002;2
06/02/2002;30,5;18,6;0,3;2002;2
07/02/2002;27,3;17,1;16,3;2002;2
08/02/2002;29,2;16,8;0,5;2002;2
09/02/2002;31,4;18,5;0,3;2002;2
10/02/2002;34,8;19,4;0;2002;2
11/02/2002;34;22,1;0;2002;2
12/02/2002;27,7;21,1;7,9;2002;2
13/02/2002;31,8;19,8;33,8;2002;2
14/02/2002;30,5;19,7;10,9;2002;2
15/02/2002;30,8;20,6;17,5;2002;2
16/02/2002;29,4;20,2;5,8;2002;2
17/02/2002;30,7;20,8;2,3;2002;2
18/02/2002;30,6;21,8;0,8;2002;2
19/02/2002;27,4;21,3;10,2;2002;2
20/02/2002;24,5;21;20,6;2002;2
21/02/2002;28,4;21,4;3,6;2002;2
22/02/2002;29,2;19,6;4,8;2002;2
23/02/2002;30,5;17,8;0,3;2002;2
24/02/2002;31,3;17,6;0;2002;2
25/02/2002;31;18,7;0;2002;2
26/02/2002;32,2;20,7;2,3;2002;2
27/02/2002;29,2;20,2;2,8;2002;2
28/02/2002;32;20,8;1;2002;2
01/03/2002;31,4;21,8;1,5;2002;3
02/03/2002;33,5;21;0;2002;3
03/03/2002;33,6;22,4;0;2002;3
04/03/2002;34,8;21,2;0;2002;3
05/03/2002;34,1;22,2;5,3;2002;3
06/03/2002;33,4;21,2;0;2002;3
07/03/2002;33,7;22;0;2002;3
08/03/2002;34,3;22,4;0,3;2002;3
09/03/2002;34,8;21,6;0;2002;3
10/03/2002;36;22;0;2002;3
11/03/2002;34,7;20,2;0;2002;3
12/03/2002;33,9;22,9;0;2002;3
13/03/2002;34,3;21;0;2002;3
14/03/2002;34,3;21,3;0;2002;3
15/03/2002;35,6;20,7;0;2002;3
16/03/2002;35,4;22,8;8,6;2002;3
17/03/2002;35,5;21,9;0,3;2002;3
18/03/2002;35,3;22,5;0,3;2002;3
19/03/2002;35,8;22,7;0;2002;3
20/03/2002;31,8;21;15,8;2002;3
21/03/2002;32,1;21,2;0,3;2002;3
22/03/2002;31,5;21,2;0;2002;3
23/03/2002;27;22,4;19,6;2002;3
24/03/2002;30,5;22,3;5,8;2002;3
25/03/2002;31,7;21,3;1,8;2002;3
26/03/2002;32,8;22,6;0;2002;3
27/03/2002;33,9;22,3;0;2002;3
28/03/2002;32,5;21,4;0;2002;3
29/03/2002;34,3;22,9;0;2002;3
30/03/2002;34,6;21,9;0;2002;3
31/03/2002;33,4;20,9;0;2002;3
01/04/2002;28,9;18,2;0;2002;4
02/04/2002;30,6;17,8;0;2002;4
03/04/2002;33,9;19,8;0;2002;4
04/04/2002;34;21,4;0;2002;4
05/04/2002;33,1;21,1;0;2002;4
06/04/2002;33,3;20,5;0;2002;4
07/04/2002;33,8;20,1;0;2002;4
08/04/2002;34,1;19,5;0;2002;4
09/04/2002;33,5;22,4;0;2002;4
10/04/2002;34,1;19,4;0;2002;4
11/04/2002;34,7;19,1;0;2002;4
12/04/2002;35;20,8;0;2002;4
13/04/2002;35,1;20,8;0;2002;4
14/04/2002;33,4;20,1;0;2002;4
15/04/2002;34,2;20,2;0;2002;4
16/04/2002;34,9;20,5;0;2002;4
17/04/2002;35,3;20,6;0;2002;4
18/04/2002;33,9;20,5;1,3;2002;4
19/04/2002;34,5;19,5;0,3;2002;4
20/04/2002;34;20,6;0;2002;4
21/04/2002;34,1;18,4;0;2002;4
22/04/2002;33,5;20,7;0;2002;4
23/04/2002;35,2;21,9;0;2002;4
24/04/2002;35;21,6;0;2002;4
25/04/2002;35;17,7;0;2002;4
26/04/2002;35,2;17,8;0,3;2002;4
27/04/2002;34,7;18,9;0;2002;4
28/04/2002;33,8;18,6;0;2002;4
29/04/2002;34,2;18,9;1,5;2002;4
30/04/2002;29,2;17,6;0;2002;4
01/05/2002;28,9;15,2;0;2002;5
02/05/2002;32,9;19,2;1,8;2002;5
03/05/2002;26,2;18,3;0;2002;5
04/05/2002;30,1;19;0,3;2002;5
05/05/2002;32,5;19;22,6;2002;5
06/05/2002;25;18,9;0;2002;5
07/05/2002;30,4;19;0,3;2002;5
08/05/2002;26,6;19,3;0,8;2002;5
09/05/2002;26,5;18,3;0,3;2002;5
10/05/2002;30,2;17,6;0;2002;5
11/05/2002;31,3;17,3;0;2002;5
12/05/2002;32,2;18,2;0;2002;5
13/05/2002;31,9;19,9;0;2002;5
14/05/2002;33;20,9;0;2002;5
15/05/2002;33,3;20,8;0;2002;5
16/05/2002;32,8;20,2;1,8;2002;5
17/05/2002;32,7;19,7;0;2002;5
18/05/2002;33,5;20,5;0;2002;5
19/05/2002;25,2;18,5;40,1;2002;5
20/05/2002;29,6;16,8;24,6;2002;5
21/05/2002;19,1;10,7;0,3;2002;5
22/05/2002;18;8,9;0;2002;5
23/05/2002;23,3;10,1;0,3;2002;5
24/05/2002;24,9;13,2;0;2002;5
25/05/2002;24,6;13,8;0;2002;5
26/05/2002;27,3;13,8;0;2002;5
27/05/2002;28;15,2;0;2002;5
28/05/2002;28,6;15;0;2002;5
29/05/2002;27,6;15,8;0;2002;5
30/05/2002;19,9;17,1;9,7;2002;5
31/05/2002;21,1;17;15,2;2002;5
01/06/2002;27;17,3;0;2002;6
02/06/2002;30,6;17,1;0;2002;6
03/06/2002;30,9;16,7;0;2002;6
04/06/2002;31,3;18;0;2002;6
05/06/2002;30,7;14,6;0;2002;6
06/06/2002;30,7;17,7;0;2002;6
07/06/2002;31,3;17,5;0;2002;6
08/06/2002;31,1;17;0;2002;6
09/06/2002;31,3;16,6;0;2002;6
10/06/2002;29;15,9;0;2002;6
11/06/2002;30,7;16,4;0;2002;6
12/06/2002;23,1;14,2;0;2002;6
13/06/2002;24,7;14,3;0;2002;6
14/06/2002;20;13;0;2002;6
15/06/2002;25;11,2;0;2002;6
16/06/2002;26;12,2;0;2002;6
17/06/2002;30;16,2;0;2002;6
18/06/2002;24,7;15,3;0;2002;6
19/06/2002;21,9;13,4;0;2002;6
20/06/2002;27,9;14;0;2002;6
21/06/2002;30,6;14,6;0;2002;6
22/06/2002;20,5;11,3;0;2002;6
23/06/2002;24,4;8,5;0;2002;6
24/06/2002;25;10,1;0,3;2002;6
25/06/2002;25,4;8;0;2002;6
26/06/2002;27,1;10,1;0;2002;6
27/06/2002;30,3;15,4;0;2002;6
28/06/2002;31,7;14,9;0;2002;6
29/06/2002;32,5;18;0;2002;6
30/06/2002;31,8;18,8;0;2002;6
01/07/2002;30,8;17,5;0;2002;7
02/07/2002;29,4;13,9;0;2002;7
03/07/2002;27,9;16,4;0;2002;7
04/07/2002;28,7;15,6;0;2002;7
05/07/2002;26;13,7;0;2002;7
06/07/2002;26;11,9;4,1;2002;7
07/07/2002;15,4;5,9;0;2002;7
08/07/2002;17,8;2,8;0,3;2002;7
09/07/2002;20,5;2,4;0;2002;7
10/07/2002;25,5;11;0;2002;7
11/07/2002;19,3;13,8;4,1;2002;7
12/07/2002;21,6;9,3;0,3;2002;7
13/07/2002;20,3;6,1;0;2002;7
